[12-Sep-2023 22:08:40 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\functions.php on line 10
[12-Sep-2023 22:18:00 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\functions.php on line 8
[12-Sep-2023 22:21:09 UTC] PHP Parse error:  syntax error, unexpected token ";", expecting "(" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 4
[12-Sep-2023 22:34:22 UTC] PHP Parse error:  syntax error, unexpected variable "$response" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 11
[12-Sep-2023 22:36:23 UTC] PHP Parse error:  syntax error, unexpected variable "$response" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 15
[12-Sep-2023 22:42:26 UTC] PHP Parse error:  syntax error, unexpected token "}" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 11
[12-Sep-2023 22:46:12 UTC] PHP Parse error:  syntax error, unexpected token "return" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 11
[12-Sep-2023 22:46:14 UTC] PHP Parse error:  syntax error, unexpected token "return" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 11
[13-Sep-2023 00:16:43 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function username_() in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php:14
Stack trace:
#0 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api\class-wp-rest-server.php(1188): api_user_post(Object(WP_REST_Request))
#1 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api\class-wp-rest-server.php(1035): WP_REST_Server->respond_to_request(Object(WP_REST_Request), '/api/user', Array, NULL)
#2 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api\class-wp-rest-server.php(447): WP_REST_Server->dispatch(Object(WP_REST_Request))
#3 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(418): WP_REST_Server->serve_request('/api/user')
#4 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): rest_api_loaded(Object(WP))
#5 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters('', Array)
#6 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(565): WP_Hook->do_action(Array)
#7 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(398): do_action_ref_array('parse_request', Array)
#8 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(779): WP->parse_request('')
#9 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\functions.php(1335): WP->main('')
#10 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-blog-header.php(16): wp()
#11 C:\Users\Administrator\Local Sites\catsapi\app\public\index.php(17): require('C:\\Users\\Admini...')
#12 {main}
  thrown in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 14
[13-Sep-2023 02:19:26 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 38
[13-Sep-2023 02:21:27 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 38
[13-Sep-2023 02:23:28 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_post.php on line 38
[13-Sep-2023 02:25:29 UTC] PHP Parse error:  syntax error, unexpected token "return" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 7
[13-Sep-2023 02:27:30 UTC] PHP Parse error:  syntax error, unexpected token ";", expecting "]" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 7
[13-Sep-2023 02:29:19 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 25
[13-Sep-2023 02:29:31 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 25
[13-Sep-2023 02:29:33 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 25
[13-Sep-2023 02:29:34 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 25
[13-Sep-2023 02:34:28 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:34:45 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:35:21 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:35:21 UTC] PHP Warning:  Attempt to read property "user_login" on null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:35:22 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:35:22 UTC] PHP Warning:  Attempt to read property "user_login" on null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:35:23 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:35:23 UTC] PHP Warning:  Attempt to read property "user_login" on null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:13 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:13 UTC] PHP Warning:  Attempt to read property "user_login" on null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:14 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:14 UTC] PHP Warning:  Attempt to read property "user_login" on null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:14 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:14 UTC] PHP Warning:  Attempt to read property "user_login" on null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:36 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:36 UTC] PHP Warning:  Attempt to read property "user_login" on null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:37 UTC] PHP Warning:  Undefined variable $user_login in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:40:37 UTC] PHP Warning:  Attempt to read property "user_login" on null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:42:36 UTC] PHP Parse error:  syntax error, unexpected token "}" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\user_get.php on line 9
[13-Sep-2023 02:48:39 UTC] PHP Warning:  Undefined variable $request in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 15
[13-Sep-2023 02:48:39 UTC] PHP Warning:  Trying to access array offset on value of type null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 15
[13-Sep-2023 02:48:39 UTC] PHP Warning:  Undefined variable $request in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 16
[13-Sep-2023 02:48:39 UTC] PHP Warning:  Trying to access array offset on value of type null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 16
[13-Sep-2023 02:48:39 UTC] PHP Warning:  Undefined variable $request in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 17
[13-Sep-2023 02:48:39 UTC] PHP Warning:  Trying to access array offset on value of type null in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 17
[13-Sep-2023 02:50:40 UTC] PHP Parse error:  syntax error, unexpected token "function" in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 37
[13-Sep-2023 03:00:06 UTC] PHP Fatal error:  Uncaught Error: Undefined constant WP_REST_Server::CREATEBLE in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php:51
Stack trace:
#0 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): register_api_photo_post(Object(WP_REST_Server))
#1 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters(NULL, Array)
#2 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#3 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(587): do_action('rest_api_init', Object(WP_REST_Server))
#4 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(411): rest_get_server()
#5 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): rest_api_loaded(Object(WP))
#6 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters('', Array)
#7 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(565): WP_Hook->do_action(Array)
#8 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(398): do_action_ref_array('parse_request', Array)
#9 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(779): WP->parse_request('')
#10 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\functions.php(1335): WP->main('')
#11 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-blog-header.php(16): wp()
#12 C:\Users\Administrator\Local Sites\catsapi\app\public\index.php(17): require('C:\\Users\\Admini...')
#13 {main}
  thrown in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 51
[13-Sep-2023 03:00:52 UTC] PHP Fatal error:  Uncaught Error: Undefined constant WP_REST_Server::CREATEBLE in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php:51
Stack trace:
#0 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): register_api_photo_post(Object(WP_REST_Server))
#1 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters(NULL, Array)
#2 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#3 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(587): do_action('rest_api_init', Object(WP_REST_Server))
#4 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(411): rest_get_server()
#5 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): rest_api_loaded(Object(WP))
#6 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters('', Array)
#7 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(565): WP_Hook->do_action(Array)
#8 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(398): do_action_ref_array('parse_request', Array)
#9 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(779): WP->parse_request('')
#10 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\functions.php(1335): WP->main('')
#11 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-blog-header.php(16): wp()
#12 C:\Users\Administrator\Local Sites\catsapi\app\public\index.php(17): require('C:\\Users\\Admini...')
#13 {main}
  thrown in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 51
[13-Sep-2023 03:01:06 UTC] PHP Fatal error:  Uncaught Error: Undefined constant WP_REST_Server::CREATEBLE in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php:51
Stack trace:
#0 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): register_api_photo_post(Object(WP_REST_Server))
#1 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters(NULL, Array)
#2 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#3 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(587): do_action('rest_api_init', Object(WP_REST_Server))
#4 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(411): rest_get_server()
#5 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): rest_api_loaded(Object(WP))
#6 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters('', Array)
#7 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(565): WP_Hook->do_action(Array)
#8 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(398): do_action_ref_array('parse_request', Array)
#9 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(779): WP->parse_request('')
#10 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\functions.php(1335): WP->main('')
#11 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-blog-header.php(16): wp()
#12 C:\Users\Administrator\Local Sites\catsapi\app\public\index.php(17): require('C:\\Users\\Admini...')
#13 {main}
  thrown in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 51
[13-Sep-2023 03:03:27 UTC] PHP Fatal error:  Uncaught Error: Undefined constant WP_REST_Server::CREATEBLE in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php:51
Stack trace:
#0 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): register_api_photo_post(Object(WP_REST_Server))
#1 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters(NULL, Array)
#2 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#3 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(587): do_action('rest_api_init', Object(WP_REST_Server))
#4 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(411): rest_get_server()
#5 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): rest_api_loaded(Object(WP))
#6 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters('', Array)
#7 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(565): WP_Hook->do_action(Array)
#8 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(398): do_action_ref_array('parse_request', Array)
#9 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(779): WP->parse_request('')
#10 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\functions.php(1335): WP->main('')
#11 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-blog-header.php(16): wp()
#12 C:\Users\Administrator\Local Sites\catsapi\app\public\index.php(17): require('C:\\Users\\Admini...')
#13 {main}
  thrown in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 51
[13-Sep-2023 03:03:36 UTC] PHP Fatal error:  Uncaught Error: Undefined constant WP_REST_Server::CREATEBLE in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php:51
Stack trace:
#0 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): register_api_photo_post(Object(WP_REST_Server))
#1 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters(NULL, Array)
#2 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#3 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(587): do_action('rest_api_init', Object(WP_REST_Server))
#4 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(411): rest_get_server()
#5 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): rest_api_loaded(Object(WP))
#6 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters('', Array)
#7 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(565): WP_Hook->do_action(Array)
#8 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(398): do_action_ref_array('parse_request', Array)
#9 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(779): WP->parse_request('')
#10 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\functions.php(1335): WP->main('')
#11 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-blog-header.php(16): wp()
#12 C:\Users\Administrator\Local Sites\catsapi\app\public\index.php(17): require('C:\\Users\\Admini...')
#13 {main}
  thrown in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 51
[13-Sep-2023 03:03:50 UTC] PHP Fatal error:  Uncaught Error: Undefined constant WP_REST_Server::CREATEBLE in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php:51
Stack trace:
#0 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): register_api_photo_post(Object(WP_REST_Server))
#1 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters(NULL, Array)
#2 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#3 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(587): do_action('rest_api_init', Object(WP_REST_Server))
#4 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api.php(411): rest_get_server()
#5 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(310): rest_api_loaded(Object(WP))
#6 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp-hook.php(334): WP_Hook->apply_filters('', Array)
#7 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\plugin.php(565): WP_Hook->do_action(Array)
#8 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(398): do_action_ref_array('parse_request', Array)
#9 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\class-wp.php(779): WP->parse_request('')
#10 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\functions.php(1335): WP->main('')
#11 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-blog-header.php(16): wp()
#12 C:\Users\Administrator\Local Sites\catsapi\app\public\index.php(17): require('C:\\Users\\Admini...')
#13 {main}
  thrown in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 51
[13-Sep-2023 04:32:21 UTC] PHP Warning:  Undefined variable $update_post_meta in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php on line 45
[13-Sep-2023 04:32:21 UTC] PHP Fatal error:  Uncaught Error: Value of type null is not callable in C:\Users\Administrator\Local Sites\catsapi\app\public\wp-content\themes\api\endpoints\photo_post.php:45
Stack trace:
#0 C:\Users\Administrator\Local Sites\catsapi\app\public\wp-includes\rest-api\class-wp-rest-server.php(1188): api_photo_post(Object(WP_REST_Request))
